bookID,title,authors,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
12558,The Moon Lady,Amy Tan/Gretchen Schields,eng,32,1388,64,11-01-95,Aladdin
35975,Bonesetter's Daughter,Amy Tan/Joan Chen,eng,11,177,49,01-01-06,Phoenix Audio
18350,In Favor of the Sensitive Man and Other Essays,Anaïs Nin,eng,180,520,40,04-01-76,Mariner Books
11036,Little Birds,Anaïs Nin,eng,148,7888,366,02-02-04,Mariner Books
18365,"Nearer the Moon: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1937-1939",Anaïs Nin/Gunther Stuhlmann,eng,396,168,16,11-01-96,Houghton Mifflin
18362,The Diary of Anaïs Nin  Vol. 6: 1955-1966,Anaïs Nin/Gunther Stuhlmann,eng,432,319,11,11-03-77,Mariner Books
18348,"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934",Anaïs Nin/Rupert Pole/Gunther Stuhlmann,eng,418,908,54,10-01-92,Houghton Mifflin Harcourt
11043,House of Incest,Anaïs Nin/Val Telberg,eng,72,1843,143,02-01-91,Swallow Press
33883,Broken Vessels,Andre Dubus,eng,195,351,45,11-01-92,David R. Godine Publisher
33880,Selected Stories,Andre Dubus,eng,476,2738,135,12-04-95,Vintage
15817,House of Sand and Fog,Andre Dubus III/Fontaine Dollas Dubus,eng,15,108,19,01-01-99,Recorded Books
30968,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri/Stephen Sartarelli,eng,304,3393,194,02-01-05,Penguin Books
44002,Never Far From Nowhere,Andrea Levy,eng,282,648,42,08-08-96,Tinder Press
44001,Small Island,Andrea Levy,eng,441,21165,1145,04-01-05,Picador USA
30971,Andreas Gursky,Andreas Gursky/Peter Galassi,eng,196,70,4,07-02-02,Museum of Modern Art
10663,Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11),Andreas J. Köstenberger/Peter T. O'Brien,eng,351,93,8,01-01-01,Inter Varsity Press
24255,Thus Spake the Corpse: An Exquisite Corpse Reader 1988-98 Vol 1 Poetry & Essays,Andrei Codrescu/Laura Rosenthal,en-US,417,18,1,07-01-99,Black Sparrow Press
25841,The Road To War  1933 39,Andrew      Hunt,eng,128,0,0,04-01-00,Hodder & Stoughton Educational Division
41506,The Autobiography of Andrew Carnegie and the Gospel of Wealth,Andrew Carnegie/Gordon Hutner,eng,336,405,45,11-07-06,Signet
24692,Melville: His World and Work,Andrew Delbanco,eng,448,273,37,09-12-06,Vintage
25299,Investing in Real Estate,Andrew James McLean/Gary W. Eldred,eng,314,200,12,11-01-05,John Wiley & Sons
29551,Happy Are the Peace Makers (Blackie Ryan  #5),Andrew M. Greeley,eng,300,369,16,04-01-93,Jove Books
11861,City on the Seine: Paris in the Time of Richelieu and Louis XIV  1614-1715,Andrew P. Trout,eng,288,0,0,06-05-96,Palgrave Macmillan
13934,The Noonday Demon: An Anatomy of Depression,Andrew Solomon,en-GB,560,119,10,04-04-02,Vintage
13932,The Noonday Demon: An Atlas of Depression,Andrew Solomon,eng,576,9255,724,04-02-02,Scribner
3065,Natural Health  Natural Medicine,Andrew Weil,en-US,448,580,41,12-09-04,Mariner Books
4370,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,en-US,344,4820,524,09-02-00,Picador USA
38951,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,eng,220,1853,232,04-01-03,Scholastic  Inc.
38955,Just Disgusting!,Andy Griffiths/Terry Denton,eng,180,70,3,08-01-02,Pan Australia
22202,Bravo Two Zero,Andy McNab,eng,416,9151,269,11-01-05,Corgi
31818,The Philosophy of Andy Warhol (From A to B and Back Again),Andy Warhol,eng,272,33697,402,04-06-77,Mariner Books
19914,Jane's Warlord (Warlord #1),Angela Knight,eng,320,2552,94,06-01-04,Berkley Sensation
19912,Master of Dragons (Mageverse #5),Angela Knight,eng,293,3190,56,06-05-07,Berkley Sensation
19908,Master of Swords (Mageverse #4),Angela Knight,eng,294,2801,45,10-03-06,Berkley Sensation
19913,Master of the Moon (Mageverse #2),Angela Knight,eng,336,2882,56,05-03-05,Berkley Sensation
19909,Master of the Night (Mageverse #1),Angela Knight,eng,296,4637,125,10-05-04,Berkley Sensation
19910,Master of Wolves (Mageverse  #3),Angela Knight,eng,294,3798,56,04-04-06,Berkley
19911,Captive Dreams,Angela Knight/Diane Whiteside,en-US,336,1354,60,09-05-06,Berkley Trade
19916,Over The Moon (Mageverse #3.5),Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,eng,330,3681,92,01-02-07,Berkley Sensation
57,A Changeling for All Seasons (Changeling Seasons #1),Angela Knight/Sahara Kelly/Judy Mays/Marteeka Karland/Kate Douglas/Shelby Morgen/Lacey Savage/Kate Hill/Willa Okati,eng,304,167,4,11-01-05,Changeling Press
3283,Introducing Mind and Brain (Introducing...),Angus Gellatly/Oscar Zárate/Richard Appignanesi,en-GB,176,26,1,05-10-01,Totem Books
27889,Exile's Children (Exiles  #1),Angus Wells,eng,688,122,5,10-01-96,Spectra
27892,Lords of the Sky,Angus Wells,eng,688,288,17,10-06-95,Spectra
35997,Clear Light of Day,Anita Desai,eng,183,2262,144,09-12-00,Mariner Books
36004,In Custody,Anita Desai,eng,204,1021,81,08-01-94,Penguin Books Ltd
25719,New Jewish Wedding  Revised,Anita Diamant,eng,288,694,64,03-06-01,Scribner
4989,The Red Tent,Anita Diamant,eng,336,470858,15859,11-01-05,St. Martin's Press
25721,How to Be a Jewish Parent: A Practical Handbook for Family Life,Anita Diamant/Karen Kushner,eng,352,52,5,09-05-00,Schocken Books Inc
14960,Eden Close,Anita Shreve,en-US,265,8661,447,10-04-05,Mariner Books
14959,Strange Fits of Passion,Anita Shreve,eng,352,7423,390,10-04-05,Mariner Books
14962,Where or When,Anita Shreve,eng,241,6343,551,10-04-05,Mariner Books
10879,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,en-US,112,1052,36,07-01-07,Fulcrum Publishing
19610,Chilly Scenes of Winter,Ann Beattie,en-GB,288,1045,100,01-02-91,Vintage
19608,The Doctor's House,Ann Beattie,eng,288,164,23,02-11-03,Scribner
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,eng,384,62199,1613,01-09-07,Delacorte Books
4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,eng,88,440,55,09-07-04,Bloomsbury Academic
15194,Shades of Murder (Mitchell and Markby Village  #13),Ann Granger,eng,404,260,25,02-01-01,Headline
39339,Beat That! Cookbook,Ann Hodgman,eng,208,34,1,10-07-99,Rux Martin/Houghton Mifflin Harcourt
39855,Ten Kids  No Pets,Ann M. Martin,eng,174,88,11,04-01-89,Scholastic
16059,The Dive From Clausen's Pier,Ann Packer,eng,432,19844,1747,04-08-03,Vintage
5826,Bel Canto,Ann Patchett,eng,352,218195,13012,08-02-05,Harper Perennial
15957,The Patron Saint of Liars,Ann Patchett,eng,352,25342,2493,04-01-03,HarperCollins Publishers
3686,Truth and Beauty,Ann Patchett,eng,257,31134,2662,04-05-05,Harper Perennial
18549,A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,eng,320,5052,417,07-01-03,HMH Books for Young Readers
18551,A Break With Charity: A Story of the Salem Witch Trials,Ann Rinaldi,eng,297,37,6,04-01-94,Turtleback Books
18427,In the Name of Love and Other True Cases (Crime Files  #4),Ann Rule,eng,414,1353,53,01-01-98,Pocket Books
15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,eng,548,54029,2779,06-01-01,Signet
3011,Waiting for the Party: The Life of Frances Hodgson Burnett  1849-1924,Ann Thwaite,eng,274,23,7,09-01-94,David R. Godine Publisher
30859,My Woman His Wife,Anna J.,en-US,260,971,65,09-01-06,Urban Books
33768,Behaving Like Adults,Anna Maxted,eng,400,2729,105,08-03-04,William Morrow Paperbacks
33773,How to Seduce Your Dream Man,Anna Maxted,eng,224,9,2,05-02-00,HarperCollins Publishers Ltd
33775,Kopfüber ins Glück,Anna Maxted,ger,512,0,0,02-01-03,Goldmann
33771,Over 100 Truly Astonishing Sex Tips,Anna Maxted,eng,128,9,0,01-01-00,Carlton Publishing Group
3685,Black Beauty,Anna Sewell,eng,245,208684,3358,03-01-03,Scholastic Paperbacks
17468,Black Beauty,Anna Sewell/Scott McKowen,en-US,208,738,74,10-01-04,Sterling
45092,Agnes Grey,Anne Brontë/Fred Schwarzbach,eng,224,418,77,10-01-05,Barnes  Noble Classics
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,eng,312,679,85,08-01-06,New York Review of Books
3803,Rumer Godden,Anne Chisholm,eng,335,9,5,06-11-99,Pan
4106,Blink 182,Anne Hoppus,eng,112,62,4,12-01-01,Plexus Publishing Ltd
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,eng,251,21507,1664,03-08-05,Anchor
24330,Knowledge Is Power (The Amazing Days of Abby Hayes: #15),Anne Mazer,eng,97,23,0,07-01-04,Turtleback Books
24312,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer,eng,144,460,17,06-01-04,Turtleback Books
24316,The Trouble With Violet,Anne Mazer/Bill Brown,eng,112,223,36,07-01-07,Scholastic Paperbacks
24315,Violet Makes A Splash (Sister Magic),Anne Mazer/Bill Brown,en-US,112,120,5,07-01-07,Scholastic Paperbacks
24308,Have Wheels  Will Travel (The Amazing Days of Abby Hayes  #4),Anne Mazer/Monica Gesue,eng,144,975,26,04-01-01,Scholastic Paperbacks
24307,The Pen Is Mightier Than The Sword (The Amazing Days of Abby Hayes  #6),Anne Mazer/Monica Gesue,eng,128,1072,20,12-01-01,Scholastic Paperbacks
24309,Out of Sight  Out of Mind (The Amazing Days of Abby Hayes  #9),Anne Mazer/Monica Gesue/Joyce White,en-US,144,595,11,12-01-02,Scholastic Paperbacks
28553,Dragondrums (Harper Hall  #3),Anne McCaffrey,eng,243,28120,411,04-01-03,Simon & Schuster Aladddin Paperbacks
28547,Dragonsinger (Harper Hall  #2),Anne McCaffrey,eng,288,34996,586,04-01-03,Aladdin
28541,Dragonsong (Harper Hall  #1),Anne McCaffrey,eng,192,40324,1001,06-01-06,Aladdin Paperbacks
28543,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,eng,176,393,57,01-01-77,Bantam
20075,Dragon's Fire (Pern  #19),Anne McCaffrey/Todd McCaffrey,eng,366,7923,171,08-01-06,Del Rey Books
5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,eng,424,7072,453,02-03-04,Delta
37624,Gift from the Sea,Anne Morrow Lindbergh,en-US,132,1372,187,10-08-91,Pantheon Books
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,eng,752,28012,436,11-07-02,Arrow
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,eng,400,19036,325,11-04-04,Arrow
31335,Cry to Heaven,Anne Rice,eng,566,18067,558,04-01-95,Ballantine Books
43792,La reina de los condenados (Crónicas Vampíricas  #3),Anne Rice,spa,725,287,19,01-01-07,Byblos
31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,eng,400,49367,661,11-04-04,Arrow Books
43821,Merrick (Crónicas Vampíricas  #7),Anne Rice,spa,414,99,9,11-01-02,Ediciones B
43781,Merrick (The Vampire Chronicles #7),Anne Rice,eng,370,35529,478,10-02-01,Ballantine Books
43826,The Feast Of All Saints,Anne Rice,eng,640,86,5,12-04-97,Arrow
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,eng,457,59191,710,10-03-00,Ballantine Books
11901,The Witching Hour (Lives of the Mayfair Witches  #1),Anne Rice,eng,1207,87816,2577,11-04-04,Arrow
31333,Violin,Anne Rice,eng,289,15886,405,01-01-02,Distribooks
43824,Vittorio the Vampire (New Tales of the Vampires  #2),Anne Rice,eng,292,685,36,03-08-99,Knopf Publishing Group
43779,Cántico de sangre (Crónicas Vampíricas  #10),Anne Rice/Camila Batlles,spa,416,143,9,07-01-06,Ediciones B
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,eng,10,35,3,11-07-00,Random House Audio Publishing Group
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),Anne Rice/Marcelo Covián,spa,463,1307,93,06-01-05,Ediciones B
43759,La regina dei dannati,Anne Rice/Roberta Rambelli,ita,507,333,18,02-01-97,TEA
33836,Nightfall,Anne Stuart,eng,416,981,106,03-01-95,Onyx
36575,Prince of Magic,Anne Stuart,eng,348,260,17,12-01-98,Zebra
36573,Ritual Sins,Anne Stuart,eng,396,682,67,10-01-97,Onyx
36568,Shadow Lover,Anne Stuart,eng,320,1143,93,03-01-99,Onyx
40020,A Patchwork Planet,Anne Tyler,eng,320,11355,571,05-01-01,Ballantine Books
40021,A Slipping-Down Life,Anne Tyler,eng,192,3335,142,05-04-04,Ballantine Books
698,Digging to America,Anne Tyler,eng,277,17155,1841,05-02-06,Alfred A. Knopf
15766,El matrimonio amateur,Anne Tyler/Gemma Rovira,spa,459,4,1,11-01-06,Punto de Lectura
12532,For the Time Being,Annie Dillard,en-US,205,3172,380,02-08-00,Vintage
12527,Pilgrim at Tinker Creek,Annie Dillard,eng,288,17681,1596,06-01-00,Harper Perennial
12533,The Maytrees,Annie Dillard,eng,216,4870,975,06-12-07,Harper
1627,Brokeback Mountain,Annie Proulx,eng,55,24985,1751,12-02-05,Scribner
27999,Close Range,Annie Proulx,eng,285,12555,799,02-10-00,Scribner
28004,Cider,Annie Proulx/Lew Nichols,eng,224,182,25,09-08-03,Storey Publishing  LLC
20749,Study Bible: NIV,Anonymous,eng,2198,4166,186,10-01-02,Zondervan Publishing House
34207,I Ching: The Book of Change,Anonymous/John Blofeld,eng,240,42,7,08-01-91,Penguin Books
15529,II Maccabees,Anonymous/Jonathan  A. Goldstein,eng,595,24,2,10-11-83,Anchor Bible
19352,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,eng,122,314,42,08-01-89,Stanford University Press
37976,The Listener's Bible: NIV,Anonymous/Max McLean,eng,77,28,3,01-01-01,Fellowship for the Performance
19350,The Epic of Gilgamesh,Anonymous/N.K. Sandars,eng,127,39,6,06-01-76,Amereon Limited
19351,The Epic of Gilgamesh,Anonymous/N.K. Sandars,eng,120,54162,1368,05-04-06,Penguin Books Limited
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,eng,261,6232,713,07-11-06,Picador
20501,The Camera (Ansel Adams Photography  #1),Ansel Adams/Robert Hardy Baker,eng,195,5961,65,06-01-95,Little  Brown and Company
20502,The Negative (Ansel Adams Photography  #2),Ansel Adams/Robert Hardy Baker,en-US,265,1384,32,06-01-95,Little  Brown and Company
20505,The Print (Ansel Adams Photography  #3),Ansel Adams/Robert Hardy Baker,en-US,203,997,14,06-01-95,Little  Brown and Company
1710,Confesiones de un chef,Anthony Bourdain,spa,478,11,0,02-01-03,Santillana USA Publishing Company
40139,Gone Bamboo,Anthony Bourdain,eng,286,1066,74,05-01-02,Canongate Books
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,eng,302,2488,266,05-01-01,Ecco Press
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,eng,312,183882,9427,01-09-07,Ecco/Harper Perennial
8811,A Clockwork Orange,Anthony Burgess,eng,149,1422,124,09-03-98,Penguin Books
8814,A Clockwork Orange (Stage Play),Anthony Burgess,eng,51,28,2,03-10-17,Methuen Drama
8813,Clockwork Orange,Anthony Burgess,ger,235,65,7,03-01-00,Heyne
8822,Earthly Powers,Anthony Burgess,eng,649,2116,157,05-06-04,Vintage Classics
40264,The Nature of Play: Great Apes and Humans,Anthony D. Pellegrini/Peter K. Smith,eng,308,3,1,12-06-04,The Guilford Press
25903,I'll Be Home Before Midnight and I Won't Get Pregnant,Anthony E. Wolf,eng,288,0,0,05-12-88,Knopf Doubleday Publishing Group
29526,The Death and Rebirth of the Seneca,Anthony F.C. Wallace,eng,416,102,5,04-12-72,Vintage
5824,Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky,eng,96,110,10,06-01-05,Titan Books
4300,Scar Tissue,Anthony Kiedis,en-US,465,327,46,10-06-04,Hachette Books
15820,My War Gone by  I Miss It So,Anthony Loyd,en-GB,336,20,2,11-07-00,Bantam Press
4360,My War Gone By  I Miss It So,Anthony Loyd,eng,336,1505,119,02-01-01,Penguin Books (NY)
16710,The Toy Maker: The Life and Times of Inventor Frank Hornby,Anthony Mcreavy,eng,352,1,1,08-01-04,Ebury Press
4362,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,eng,507,643,61,09-05-00,St. Martin's Press
8848,Le Petit Prince,Antoine de Saint-Exupéry,fre,123,366,19,02-01-04,Gallimard Jeunesse
28865,Le Petit Prince,Antoine de Saint-Exupéry,fre,87,3045,215,09-04-01,Mariner Books
23784,The Major Plays,Anton Chekhov/Ann Dunnigan/Rosamund Bartlett/Robert Brustein,eng,406,102,16,12-05-06,Signet
23791,Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett,en-US,400,6988,173,07-01-03,Barnes  Noble Classics
23785,The Complete Plays,Anton Chekhov/Laurence Senelick,eng,1060,222,12,01-03-06,W. W. Norton & Company
41474,The Big War,Anton Myrer,en-US,512,98,9,12-04-01,Harper Perennial
41473,A Green Desire,Anton Myrer/Alastair Westgarth,en-US,576,152,9,12-04-01,Harper Perennial
17151,Marie Antoinette: The Journey,Antonia Fraser,eng,512,1102,154,11-12-02,Anchor
17157,Marie Antoinette: The Journey,Antonia Fraser,eng,512,27291,809,09-12-06,Anchor Books
10079,Mary Queen of Scots,Antonia Fraser,eng,568,12235,306,09-01-93,Delta
41495,Watchfiends and Rack Screams: Works from the Final Period,Antonin Artaud/Bernard Bador/Clayton Eshleman,eng,352,261,14,02-01-04,Exact Change
3557,The Modern Prince and Other Writings,Antonio Gramsci,eng,192,118,9,10-01-59,International Publishers
26696,Time for Revolution,Antonio Negri/Matteo Mandarini,eng,271,45,2,05-01-05,Bloomsbury Academic
26695,Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri/Michael Hardt,eng,304,49,3,12-01-99,Univ Of Minnesota Press
5005,Berlin: The Downfall  1945,Antony Beevor,eng,489,244,17,01-01-02,Viking Books
36255,The Hearth and Eagle,Anya Seton,eng,476,569,26,09-12-80,Fawcett
36252,Avalon,Anya Seton/Philippa Gregory,en-US,440,2857,158,05-01-06,Chicago Review Press
33609,Katherine,Anya Seton/Philippa Gregory,eng,500,25552,1637,05-01-04,Chicago Review Press
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,en-US,588,4258,326,09-01-06,Chicago Review Press
27415,Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology,Apollodorus/Hyginus/R. Scott Smith/Stephen M. Trzaskoma,eng,328,20,2,03-01-07,Hackett Publ. Co Inc
27411,The Library 1  Books 1-3.9,Apollodorus/James George Frazer,mul,464,21,2,01-01-21,Harvard University Press (Cambridge  MA)/Wm Heinemann Ltd. (London)
27413,The Library of Apollodorus: Gods and Heroes of the Greeks,Apollodorus/Selwyn Reginald Cudjoe/Leonard Baskin,eng,311,11,1,09-01-86,University of Massachusetts Press
18745,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Ariel Levy,en-US,236,8511,765,10-03-06,Free Press
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,en-US,412,38,4,01-01-01,Plume
2022,The Frogs,Aristophanes/B.B. Rogers,en-US,88,3,1,01-01-05,Digireads.com
1586,Lysistrata,Aristophanes/Douglass Parker,eng,98,19,2,02-01-70,Signet
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts,eng,400,14,2,01-06-03,Harcourt
1568,Acharnians,Aristophanes/Jeffrey Henderson,eng,96,23,1,05-01-03,Focus Publishing/R. Pullins Company
1579,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),Aristophanes/Jeffrey Henderson,grc,608,58,4,05-01-02,Harvard University Press
1562,The Complete Plays,Aristophanes/Moses Hadas,eng,577,1998,33,03-01-84,Bantam Classics
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes/Peter Meineck/Ian C. Storey,eng,480,100,9,09-01-98,Hackett Publishing Company  Inc. (USA)
2028,Assembly of Women (Literary Classics),Aristophanes/Robert Mayhew,en-GB,124,56,4,04-01-97,Prometheus Books
1591,Lysistrata,Aristophanes/Sarah Ruden,eng,132,30604,552,03-01-03,Hackett Publishing Company  Inc.
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,eng,624,6086,79,11-01-84,Plume
